x;y;total_temperature
0.027651267;-0.0045726257;7793.3594
0.028326515;-0.0069387979;7639.0605
0.028326431;-0.0045720898;7831.7871
0.025627311;-0.0090120388;7358.8428
0.02596477;-0.0087158494;7380.9326
0.026302215;-0.0084196692;7468.6953
0.026639622;-0.0081235059;7520.8999
0.026976991;-0.0078273537;7552.9443
0.027314313;-0.0075312136;7580.9995
0.027651584;-0.0072350884;7594.4492
0.027988808;-0.0069389804;7618.5176
0.027651232;-0.004868397;7765.4312
0.027988574;-0.0045723603;7814.5298
0.028326523;-0.006642893;7675.5093
0.028326422;-0.0048678764;7822.0273
0.025289973;-0.0090121776;7362.7173
0.025627417;-0.0087160077;7384.6733
0.02596486;-0.0084198378;7469.4761
0.026302284;-0.0081236791;7522.4785
0.026639679;-0.0078275306;7551.9287
0.026977038;-0.0075313933;7579.7407
0.027314348;-0.0072352691;7588.1899
0.02765161;-0.0069391606;7608.7168
0.027988823;-0.0066430718;7656.0098
0.027988547;-0.0048681432;7793.9624
0.028326526;-0.0063470048;7709.7402
0.028326413;-0.005163677;7801.2529
0.024952633;-0.0090122959;7364.0796
0.025290063;-0.0087161418;7387.2617
0.025627488;-0.0084199905;7470.7563
0.025964912;-0.0081238402;7519.0581
0.026302319;-0.0078276992;7553.2695
0.026639706;-0.0075315665;7579.3472
0.026977053;-0.007235446;7586.0469
0.027314354;-0.0069393404;7605.3872
0.027651602;-0.0066432524;7642.7251
0.027988805;-0.0063471855;7692.9487
0.027988527;-0.0051639332;7761.4175
0.028326496;-0.0060511422;7721.3516
0.028326409;-0.0054594893;7787.4512
0.024615308;-0.0090124132;7369.1968
0.024952721;-0.0087162741;7389.6611
0.025290132;-0.008420134;7472.3467
0.02562754;-0.0081239957;7521.0327
0.025964942;-0.0078278631;7551.7949
0.026302334;-0.0075317384;7581.2422
0.026639702;-0.0072356248;7584.9307
0.026977032;-0.0069395243;7606.1172
0.027314313;-0.0066434406;7641.2813
0.027651545;-0.0063473769;7667.9624
0.02798873;-0.0060513355;7708.3242
0.027988544;-0.0054597245;7747.7095
0.028326439;-0.005755309;7757.7749
0.024278017;-0.0090125287;7369.1748
0.024615413;-0.0087164044;7392.6484
0.024952807;-0.0084202774;7472.3481
0.025290202;-0.0081241522;7519.6196
0.025627591;-0.0078280289;7551.4346
0.025964973;-0.007531913;7582.6812
0.026302343;-0.0072358064;7588.1924
0.026639691;-0.0069397129;7605.6113
0.026976995;-0.0066436343;7641.8638
0.027314253;-0.0063475738;7688.6235
0.027651463;-0.0060515339;7697.9409
0.027651297;-0.0054599335;7720.4219
0.027988622;-0.00575552;7736.0122
0.023940753;-0.009012646;7372.3267
0.024278132;-0.0087165348;7395.1318
0.024615511;-0.0084204208;7471.8687
0.024952894;-0.0081243068;7520.5684
0.025290271;-0.0078281937;7550.6089
0.025627641;-0.0075320872;7579.8486
0.025965005;-0.0072359885;7590.3677
0.026302353;-0.0069399006;7606.5991
0.026639678;-0.0066438275;7642.3057
0.02697696;-0.0063477708;7675.3823
0.027314195;-0.0060517332;7689.6201
0.027314074;-0.0054601328;7704.1455
0.027651381;-0.0057557197;7724.6411
0.023603518;-0.0090127625;7374.7759
0.023940882;-0.0087166661;7399.7324
0.02427825;-0.0084205642;7473.9243
0.024615616;-0.0081244614;7517.3965
0.02495298;-0.0078283595;7549.418
0.025290342;-0.0075322613;7581.7573
0.025627691;-0.0072361701;7589.897
0.025965035;-0.0069400892;7610.0259
0.026302364;-0.0066440199;7641.0493
0.026639663;-0.0063479673;7671.8296
0.026976924;-0.006051932;7684.8472
0.027314134;-0.0057559195;7718.2393
0.023266312;-0.0090128789;7377.6396
0.023603659;-0.0087167965;7397.5454
0.02394101;-0.0084207086;7474.1206
0.024278365;-0.0081246169;7518.0942
0.024615718;-0.0078285243;7547.4697
0.024953067;-0.0075324355;7579.8301
0.025290409;-0.0072363522;7592.3042
0.025627743;-0.0069402768;7615.9058
0.025965065;-0.0066442136;7641.9468
0.026302373;-0.0063481634;7669.9858
0.02663965;-0.0060521308;7681.2939
0.026976887;-0.0057561202;7713.6328
0.022929132;-0.0090129962;7378.2163
0.023266463;-0.0087169269;7403.7969
0.023603799;-0.0084208511;7473.8501
0.023941139;-0.0081247715;7517.7378
0.024278482;-0.0078286901;7547.1753
0.02461582;-0.0075326101;7581.6152
0.024953153;-0.0072365338;7577.1182
0.02529048;-0.0069404654;7616.8843
0.025627796;-0.0066444064;7646.2832
0.025965096;-0.0063483603;7668.751
0.026302382;-0.0060523301;7679.2246
0.026639638;-0.00575632;7713.147
0.022591975;-0.0090131126;7379.0498
0.022929288;-0.0087170582;7405.7168
0.023266613;-0.0084209945;7472.5449
0.023603939;-0.0081249271;7516.6899
0.023941271;-0.0078288559;7546.6626
0.024278598;-0.0075327838;7582.1802
0.024615923;-0.0072367159;7593.6338
0.024953241;-0.0069406531;7613.312
0.025290549;-0.0066445996;7645.1602
0.025627846;-0.0063485573;7669.21
0.025965128;-0.0060525294;7679.4771
0.026302392;-0.0057565197;7710.688
0.022254841;-0.009013229;7380.4082
0.02259214;-0.0087171886;7407.7485
0.022929449;-0.0084211389;7478.2466
0.023266762;-0.0081250817;7515.8613
0.02360408;-0.0078290207;7545.2515
0.0239414;-0.0075329584;7583.5654
0.024278715;-0.0072368979;7596.6318
0.024616025;-0.0069408417;7619.8477
0.024953328;-0.0066447929;7645.6582
0.02529062;-0.0063487543;7680.6206
0.025627898;-0.0060527283;7678.4741
0.025965158;-0.00575672;7710.8325
0.021917731;-0.0090133455;7378.6201
0.022255011;-0.0087173199;7409.5986
0.022592306;-0.0084212823;7477.8486
0.022929607;-0.0081252372;7517.0879
0.023266912;-0.0078291856;7544.8818
0.023604222;-0.0075331326;7583.0845
0.023941528;-0.0072370796;7611.2954
0.024278831;-0.0069410289;7618.2949
0.024616128;-0.0066449856;7651.4487
0.024953414;-0.0063489508;7665.21
0.02529069;-0.0060529266;7678.8188
0.025627946;-0.0057569197;7712.3843
0.021580638;-0.0090134628;7380.5093
0.021917904;-0.0087174512;7412.46
0.022255182;-0.0084214257;7478.6084
0.022592468;-0.0081253918;7515.5347
0.022929765;-0.0078293514;7544.0068
0.023267062;-0.0075333067;7583.541
0.023604361;-0.0072372607;7601.5527
0.023941657;-0.006941217;7620.1904
0.024278948;-0.0066451784;7648.0391
0.02461623;-0.0063491468;7668.3931
0.024953501;-0.0060531264;7677.144
0.025290757;-0.0057571195;7714.4644
0.021243563;-0.0090135783;7380.6763
0.021580813;-0.0087175807;7413.0552
0.021918079;-0.0084215701;7479.2798
0.022255354;-0.0081255473;7514.4287
0.022592636;-0.0078295171;7542.2856
0.022929922;-0.0075334809;7582.0122
0.023267213;-0.0072374428;7613.6929
0.023604501;-0.0069414056;7621.3711
0.023941787;-0.0066453712;7647.8965
0.024279065;-0.0063493438;7681.0903
0.024616331;-0.0060533248;7677.9429
0.024953587;-0.0057573197;7715.5088
0.020906506;-0.0090136956;7382.6089
0.021243742;-0.008717712;7414.7783
0.021580992;-0.0084217135;7478.9795
0.021918252;-0.0081257019;7513.3823
0.022255523;-0.007829682;7541.1118
0.022592802;-0.0075336555;7580.4609
0.02293008;-0.0072376248;7601.2119
0.023267362;-0.0069415933;7623.189
0.023604643;-0.0066455645;7648.624
0.023941915;-0.0063495408;7667.7749
0.024279181;-0.0060535241;7678.1646
0.024616435;-0.00575752;7716.7632
0.020569462;-0.0090138111;7384.4902
0.020906683;-0.0087178424;7414.6738
0.021243921;-0.0084218569;7479.0781
0.021581165;-0.0081258575;7512.375
0.021918427;-0.0078298468;7540.0073
0.022255694;-0.0075338292;7581.4897
0.022592966;-0.007237806;7586.9736
0.02293024;-0.0069417814;7622.4302
0.023267513;-0.0066457572;7649.9238
0.023604782;-0.0063497368;7664.7588
0.023942044;-0.0060537229;7675.6978
0.024279298;-0.0057577197;7717.4634
0.020232433;-0.0090139285;7383.4219
0.020569637;-0.0087179728;7417.2974
0.020906858;-0.0084220003;7480.4819
0.021244094;-0.008126013;7511.8501
0.021581344;-0.0078300126;7538.5859
0.0219186;-0.0075340034;7577.8325
0.022255864;-0.0072379881;7598.1885
0.022593129;-0.0069419695;7620.0039
0.022930399;-0.0066459505;7650.2485
0.023267664;-0.0063499333;7666.438
0.023604922;-0.0060539218;7673.917
0.023942176;-0.0057579195;7718.3779
0.019895416;-0.0090140458;7385.6636
0.020232603;-0.0087181041;7419.5796
0.020569811;-0.0084221438;7480.2886
0.020907035;-0.0081261676;7511.0127
0.021244273;-0.0078301784;7537.4585
0.021581519;-0.007534178;7579.5083
0.021918776;-0.0072381701;7587.9961
0.022256035;-0.0069421576;7619.1089
0.022593297;-0.0066461433;7650.6577
0.022930557;-0.0063501303;7664.8931
0.023267813;-0.0060541206;7676.7271
0.023605064;-0.0057581193;7718.4985
0.019558407;-0.0090141613;7386.751
0.01989558;-0.0087182345;7422.167
0.020232774;-0.0084222872;7480.2886
0.020569986;-0.0081263222;7510.1035
0.020907212;-0.0078303423;7535.8066
0.02124445;-0.0075343517;7577.9644
0.021581696;-0.0072383517;7602.1396
0.021918949;-0.0069423453;7622.8569
0.022256207;-0.0066463365;7650.7148
0.022593461;-0.0063503268;7663.3374
0.022930715;-0.0060543199;7674.2383
0.023267962;-0.0057583191;7720.8311
0.023605203;-0.0054623284;7718.3452
0.01922141;-0.0090142787;7388.4297
0.019558566;-0.0087183658;7423.8848
0.019895745;-0.0084224306;7479.1157
0.020232946;-0.0081264777;7509.0088
0.020570159;-0.0078305081;7533.96
0.020907389;-0.0075345258;7577.8267
0.021244626;-0.0072385329;7598.2925
0.021581873;-0.0069425334;7626.0771
0.021919122;-0.0066465288;7652.5488
0.022256374;-0.0063505229;7662.5942
0.022593629;-0.0060545187;7674.3843
0.022930874;-0.0057585193;7715.9453
0.023268113;-0.0054625282;7722.3716
0.018884417;-0.0090143941;7389.0259
0.019221559;-0.0087184962;7424.6123
0.019558724;-0.008422574;7479.7026
0.019895911;-0.0081266323;7507.4888
0.020233115;-0.0078306738;7531.8862
0.020570334;-0.0075346995;7575.5562
0.020907566;-0.007238715;7600.2378
0.021244805;-0.0069427215;7625.2686
0.021582048;-0.0066467221;7650.5586
0.021919299;-0.0063507198;7661.1958
0.022256548;-0.006054718;7672.9858
0.022593793;-0.0057587191;7719.2285
0.022931032;-0.005462728;7714.3848
0.018210329;-0.0093103684;7335.3638
0.018547431;-0.0090145115;7389.8999
0.018884556;-0.0087186266;7425.2422
0.019221708;-0.0084227175;7479.6597
0.019558884;-0.0081267878;7506.0205
0.019896077;-0.0078308387;7530.6279
0.020233285;-0.0075348737;7577.5293
0.020570509;-0.007238897;7588.624
0.020907741;-0.0069429092;7628.2427
0.02124498;-0.0066469149;7650.1147
0.021582225;-0.0063509163;7662.752
0.02191947;-0.0060549164;7671.2012
0.022256717;-0.0057589188;7721.917
0.022593956;-0.0054629273;7722.9956
0.017873345;-0.0093104756;7328.0137
0.018210446;-0.009014627;7391.0278
0.018547559;-0.0087187579;7427.3457
0.018884698;-0.0084228618;7479.2979
0.019221859;-0.0081269424;7504.6201
0.019559043;-0.0078310035;7529.3647
0.019896243;-0.0075350483;7575.73
0.020233456;-0.0072390782;7603.687
0.020570682;-0.0069430973;7623.8711
0.020907918;-0.0066471081;7653.2944
0.021245157;-0.0063511129;7661.3154
0.021582402;-0.0060551153;7671.8955
0.021919645;-0.0057591191;7716.3003
0.022256887;-0.005463127;7726.8057
0.017536314;-0.0093106227;7333.293
0.017873464;-0.0090147443;7390.6392
0.018210562;-0.0087188873;7428.9458
0.018547688;-0.0084230052;7479.6831
0.018884838;-0.008127098;7503.0107
0.01922201;-0.0078311693;7527.0601
0.019559201;-0.007535222;7573.4434
0.019896407;-0.0072392602;7605.4502
0.020233626;-0.0069432855;7625.2656
0.020570856;-0.0066473009;7654.3604
0.020908095;-0.0063513098;7656.29
0.021245336;-0.0060553141;7669.9233
0.021582579;-0.0057593188;7722.0728
0.021919819;-0.0054633263;7726.855
0.017536463;-0.00901487;7390.7979
0.017873567;-0.0087190187;7429.1318
0.018210679;-0.0084231487;7479.7856
0.018547818;-0.0081272526;7501.9404
0.018884979;-0.0078313351;7525.2959
0.019222161;-0.0075353971;7576.1748
0.019559359;-0.0072394419;7591.8384
0.019896572;-0.0069434731;7627.9067
0.020233797;-0.0066474937;7655.7368
0.020571031;-0.0063515059;7655.3003
0.020908272;-0.0060555134;7668.8813
0.021245513;-0.0057595186;7716.1636
0.021582752;-0.0054635261;7721.752
0.01719941;-0.0090150395;7391.811
0.017536571;-0.008719149;7429.8389
0.017873669;-0.0084232921;7479.2148
0.018210795;-0.0081274072;7500.6807
0.018547947;-0.007831499;7523.2554
0.018885117;-0.0075355708;7576.2046
0.019222312;-0.0072396239;7615.2388
0.019559518;-0.0069436613;7625.3984
0.019896736;-0.0066476865;7656.3135
0.020233966;-0.0063517024;7656.3359
0.020571206;-0.0060557118;7668.7896
0.020908445;-0.0057597184;7719.2163
0.021245688;-0.005463725;7729.418
0.016862314;-0.0090152556;7392.7285
0.017199548;-0.0087192943;7430.4531
0.017536655;-0.0084234355;7478.2202
0.017873771;-0.0081275627;7499.313
0.018210912;-0.0078316648;7521.5332
0.018548075;-0.0075357449;7572.1196
0.018885259;-0.0072398051;7606.959
0.019222461;-0.0069438489;7631.3657
0.019559676;-0.0066478793;7653.2231
0.019896902;-0.0063518994;7651.4976
0.020234138;-0.0060559111;7667.1777
0.020571379;-0.0057599181;7721.3091
0.020908622;-0.0054639252;7730.7788
0.016525198;-0.0090154875;7394.6855
0.016862467;-0.0087194834;7433.6362
0.017199639;-0.008423578;7477.6904
0.017536743;-0.0081277173;7497.874
0.017873874;-0.0078318296;7519.8242
0.018211028;-0.0075359191;7571.9614
0.018548204;-0.0072399867;7593.8413
0.0188854;-0.006944037;7626.5864
0.01922261;-0.0066480725;7652.8247
0.019559834;-0.0063520959;7649.8701
0.019897066;-0.0060561099;7664.4131
0.020234309;-0.0057601184;7717.3418
0.020571552;-0.0054641245;7734.2153
0.016188063;-0.0090157213;7390.8555
0.016525339;-0.0087197144;7432.3569
0.01686259;-0.00842374;7477.5166
0.017199708;-0.0081278738;7495.9321
0.017536828;-0.0078319954;7516.1177
0.017873976;-0.0075360928;7568.4956
0.018211145;-0.0072401688;7602.2466
0.018548336;-0.0069442252;7629.0938
0.01888554;-0.0066482653;7652.9863
0.019222762;-0.0063522924;7650.3008
0.019559992;-0.0060563083;7662.9121
0.019897234;-0.0057603181;7717.3892
0.020234477;-0.0054643243;7728.7622
0.015850909;-0.0090159569;7391.042
0.016188188;-0.0087199574;7432.4922
0.016525477;-0.0084239496;7476.5859
0.016862668;-0.0081280284;7493.9453
0.017199779;-0.0078321602;7514.1323
0.017536916;-0.0075362674;7569.8486
0.017874077;-0.0072403504;7594.4395
0.018211262;-0.0069444133;7626.8965
0.018548463;-0.0066484585;7652.3677
0.018885681;-0.0063524889;7648.9961
0.019222911;-0.006056508;7662.144
0.019560151;-0.0057605179;7715.9614
0.019897398;-0.0054645236;7733.3428
0.01551375;-0.0090161934;7395.4834
0.015851021;-0.0087201986;7433.9355
0.01618831;-0.0084241936;7475.2031
0.016525589;-0.0081282053;7492.1904
0.016862718;-0.007832326;7512.1519
0.017199848;-0.0075364411;7567.5034
0.017537003;-0.007240532;7616.1143
0.017874181;-0.006944601;7627.8208
0.018211378;-0.0066486513;7651.0542
0.018548593;-0.0063526854;7647.0918
0.018885821;-0.0060567064;7661.6714
0.01922306;-0.0057607177;7715.1318
0.019560309;-0.0054647233;7731.5073
0.015176583;-0.0090164319;7391.7993
0.015513839;-0.0087204408;7433.4238
0.015851125;-0.0084244395;7474.3315
0.016188432;-0.0081284288;7488.7358
0.016525647;-0.0078324918;7509.7207
0.016862769;-0.0075366152;7564.749
0.017199919;-0.007240714;7607.686
0.017537089;-0.0069447886;7631.3755
0.017874284;-0.0066488441;7650.8774
0.018211495;-0.0063528819;7645.7383
0.018548721;-0.0060569057;7659.77
0.018885961;-0.0057609174;7715.0254
0.019223209;-0.0054649226;7732.4795
0.014839414;-0.009016674;7392.5571
0.015176654;-0.0087206885;7435.6953
0.015513927;-0.0084246891;7474.5723
0.015851228;-0.0081286803;7486.9678
0.016188525;-0.0078326818;7508.6016
0.016525678;-0.0075367894;7564.1133
0.016862821;-0.0072408961;7595.6416
0.017199988;-0.0069449772;7631.5449
0.017537177;-0.0066490374;7651.2251
0.017874386;-0.0063530789;7643.9258
0.018211611;-0.0060571041;7659.1499
0.01854885;-0.0057611177;7712.1064
0.018886101;-0.0054651224;7734.6338
0.014502241;-0.0090169208;7396.9175
0.014839467;-0.00872094;7434.9497
0.015176724;-0.0084249433;7474.4053
0.015514012;-0.0081289336;7488.5625
0.01585133;-0.0078329174;7505.5142
0.016188569;-0.0075369659;7562.3926
0.01652571;-0.0072410773;7605.9233
0.016862873;-0.0069451658;7632.4141
0.017200056;-0.0066492306;7651.0737
0.017537262;-0.0063532754;7642.8818
0.017874487;-0.0060573034;7657.4551
0.018211728;-0.0057613174;7712.8057
0.018548978;-0.0054653222;7736.0596
0.014164643;-0.009017176;7410.7261
0.014502274;-0.0087211961;7435.9478
0.014839517;-0.0084252004;7474.6177
0.015176792;-0.0081291925;7487.9443
0.015514098;-0.0078331754;7504.3516
0.01585141;-0.007537168;7559.8984
0.016188584;-0.0072412589;7608.645
0.016525742;-0.006945353;7629.8818
0.016862921;-0.0066494234;7651.3125
0.017200127;-0.0063534714;7640.9565
0.01753735;-0.0060575022;7657.0864
0.017874589;-0.0057615172;7710.938
0.018211843;-0.0054655215;7735.2119
0.014164655;-0.0087214578;7447.3301
0.014502306;-0.008425463;7467.0264
0.014839565;-0.0081294551;7492.6802
0.01517686;-0.0078334361;7500.6694
0.015514182;-0.007537412;7556.877
0.015851442;-0.0072414447;7604.9546
0.016188595;-0.0069455411;7627.9229
0.016525771;-0.0066496162;7649.3232
0.016862974;-0.0063536684;7639.7988
0.017200198;-0.0060577011;7656.2676
0.017537437;-0.0057617174;7711.3076
0.017874692;-0.0054657208;7734.6328
0.014164665;-0.0084257312;7473.5073
0.014502334;-0.0081297234;7485.8359
0.014839614;-0.0078337025;7502.0112
0.015176925;-0.0075376756;7555.958
0.015514245;-0.0072416575;7601.915
0.01585144;-0.0069457293;7631.147
0.016188605;-0.006649809;7651.5923
0.016525805;-0.0063538654;7640.4189
0.016863026;-0.0060578999;7655.2607
0.017200267;-0.0057619172;7710.873
0.017537523;-0.005465921;7729.54
0.014164675;-0.0081299953;7492.3716
0.014502364;-0.0078339744;7506.4941
0.014839662;-0.0075379433;7554.1216
0.01517699;-0.0072419085;7603.5122
0.015514267;-0.006945923;7632.7861
0.015851427;-0.0066500022;7656.0723
0.016188616;-0.0063540619;7644.0137
0.016525835;-0.0060580987;7655.2627
0.016863078;-0.005762117;7709.0581
0.017200336;-0.0054661203;7735.5664
0.014164685;-0.0078342501;7520.3188
0.014502392;-0.0075382162;7561.4028
0.014839709;-0.0072421767;7604.085
0.015177039;-0.0069461451;7630.4326
0.015514245;-0.006650195;7658.9697
0.015851414;-0.0063542584;7651.9214
0.016188625;-0.0060582981;7656.9507
0.016525866;-0.0057623172;7711.6196
0.016863126;-0.0054663201;7736.8296
0.014164695;-0.0075384947;7576.8081
0.014502421;-0.0072424496;7618.79
0.014839754;-0.0069464017;7632.7476
0.015177047;-0.0066503957;7659.0322
0.01551421;-0.0063544549;7654.2437
0.015851401;-0.0060584969;7662.1216
0.016188633;-0.0057625175;7710.3262
0.016525896;-0.0054665194;7734.7119
0.014164704;-0.007242728;7612.5806
0.014502449;-0.0069466732;7638.9067
0.014839791;-0.0066506253;7662.4863
0.01517701;-0.0063546519;7656.1362
0.015514174;-0.0060586962;7666.6035
0.015851388;-0.0057627172;7711.5859
0.016188644;-0.0054667192;7740.2471
0.014164713;-0.0069469507;7657.1357
0.014502477;-0.0066508865;7673.3516
0.014839786;-0.0063548577;7666.0269
0.01517695;-0.006058895;7670.7256
0.015514138;-0.005762917;7709.8306
0.015851375;-0.0054669189;7739.8521
0.014164722;-0.0066511608;7695.0923
0.014502496;-0.0063550938;7686.0142
0.014839729;-0.0060590943;7681.7202
0.01517689;-0.0057631172;7711.7954
0.015514102;-0.0054671187;7743.9233
0.014164731;-0.0063553588;7716.5708
0.01450248;-0.0060593039;7700.876
0.014839646;-0.0057633175;7718.0503
0.015176831;-0.005467318;7743.645
0.014164736;-0.0060595456;7735.6582
0.014502403;-0.0057635168;7733.9819
0.014839564;-0.0054675182;7749.2705
0.014164707;-0.00576373;7760.4849
0.014502296;-0.0054677175;7763.2104
0.014164648;-0.0054679066;7784.6826
